MY NO. IN LUTON 0125698789 RING ME IF UR AROUND!	Singapore
Hmm. =( nvm then...	Singapore
m frm K.L.,RANGER. U? Can I have ur tel. no pls? Mine is 0166305681	Singapore
P. race 9-(3,10) forecast. Good Luck.	Singapore
o go out...	Singapore
If neva c any then neva mind lor... U try lar then get 1 size bigger...	Singapore
I eat my dinner first ah. Call u later k.	Singapore
Yup, but most of e tester look malay if i dont c e name i will think he malay.	Singapore
Im doin my tut, and studyin my test for next week. wad time u woke up tis morn? still got take panadol?	Singapore
What take u so long sms my hp no	Singapore
m girl 22 year old. nice to meet u.	Singapore
s go and watch soccer later Ü  happy huh..	Singapore
Dun understand wat? I said u said e same thing abt leona as me. Then ask u ask ben wats e plan tomw lor. Wat we going 2 do over there.	Singapore
on Serena:)	Singapore
Mimi40 icic. Me 24 m sg. Nice to noe u. Mimi yr name?	Singapore
m also very BUSY person!	Singapore
Wait in school	Singapore
ve decided already, then inform you k? hehe...	Singapore
No probs hon! How u doinat the mo?	Singapore
m starting a yahoo gp 4 e class...can give mi ur email add?	Singapore
Hai nikita me male36	Singapore
Yup...me 24 f ch.	Singapore
Joey: Chi f,fr sabah.	Singapore
Yun,u free tml? I off,wana meet up in afternn after 1pm?	Singapore
Ü mean ü at mango now? Which one?	Singapore
So u r single n avail?Hehe...	Singapore
ll b in australia ma... Oh, cant c u liao darlin...	Singapore
ve got 2 more lessons to test	Singapore
the propolis cream is for sensitive  skin, anti bacteria, lighten scar.  jelly can penetrate into èthird layer of our skin.	Singapore
Oh oh... Kaiez... Comin comin...	Singapore
s ER,  lysosomes and mitochondria related to factory?	Singapore
I confirm plus chop u r yiyun,dun nd hide from me.I cn stil locate u	Singapore
m on e bus la, u din c me... Din noe u workin at tis area too...	Singapore
Ok ok... Mon studying stats right? What time she meeting us ?	Singapore
Haha.. Oic.. Later ü sure got event one le...Haha. At night wat time will reach home.. If ü free i call ü..	Singapore
Pubbin ah... Dun feel lk goin...Haha,wana rest...	Singapore
s so idiot to use e same trick twice...So how do u get to noe ur bf leh?	Singapore
FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT	Singapore
Where are you now?	Singapore
I dun have the results for that qn two... Cos we cannot manage to do finish... Both of us got the expt done wrongly...	Singapore
Helo,hw r u all.care 2 chat any1?	Singapore
HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE	Singapore
Haha... Saw ur fren huimin on e bus...	Singapore
K.REEN I AM HANS.	Singapore
r u online already?	Singapore
Daddy me n yun go library... Then after dat we go po po hse...	Singapore
s day...	Singapore
Ok nvm...We tmr den go copy...Save seat 4 me...Hehe cya =)	Singapore
aiya.. anyhow buy la..	Singapore
Sales gal...Help me look out k. Best if in town 1.	Singapore
s the frame then i will go and meet ü lor. Try and get my dad to fetch	Singapore
Hi,NEMO.U FEMALE OR MALE	Singapore
?! duno wher-or i reach le i call ü lo.ok.ten.cya.	Singapore
Cafe Iguana #01-03 Riverside point  30 merchant road. Tel: 6236 1275	Singapore
ll b late leh...	Singapore
ll prob c u in june...	Singapore
Hi i m find	Singapore
ll eat after e lesson...	Singapore
Since lk tt den dun go lor... A bit weird to go pubbin together oso... Unless u can click w her la...	Singapore
Still eating ice cream... Y ü all always go amk...	Singapore
ll ask others..	Singapore
U want to work part time at NIGHTSAFARI or not? $90 per nite ..10 days only. simple job just smile n clap hands. .............Cos AH MENG got SARS	Singapore
me 24 m malay chinese sarawak. n u?	Singapore
ok .. wat time u wan to meet ?	Singapore
Issìt? Okie i go buy.	Singapore
HELO everybody care to intro pls...	Singapore
m going back hall now... But our tutor not in leh. thought she said fri ?	Singapore
haha..Though i tv queen, i dun watch hai you ming tian...So i never tape...Ü	Singapore
Hi jeff	Singapore
 the lines girl....	Singapore
I cant make it at 2... Got lesson...	Singapore
I thk dun wan lor...	Singapore
Aiyo... I brought e notes out liao... Thgt u wan to get it today....	Singapore
Haha, really, wow.. Which rd?? Where u working??	Singapore
how come sunday nite always no nice show on tv..	Singapore
d just try, maybe need u 2 join member 1st	Singapore
m going lib to mug	Singapore
BOEZ me 25 male chi.hw abt u?	Singapore
Huh... No lah. I how to pon? Got presentation lor. What you talking abt? deepavali is next fri...	Singapore
But yest she went to meet her other fren instead... Today cant leh, got programme liao... Gee, nxt week we set a day leh...	Singapore
m on the bus! At arts there... You want to meet me at sci bus stop?	Singapore
Eh i ask ü ah... The jigsaw must glue to the frame a not?	Singapore
Which part of e lib are u in now?	Singapore
Okay... Eh. you can make it?	Singapore
I had hoped to get into semi finals... Now no chance liao... The onli gd thing is i got to burn lots of calories! Hehe. So, hows your day?	Singapore
Oh... Haha, u thk leh...Long hair la... Gee, dun wan to fren me oredi izit...	Singapore
he said it is quite a good chance to practice before the real presentation lor, you might want to think about it.	Singapore
kwekml@hotmail.com pls msg me	Singapore
s goin!	Singapore
m in nus sci...	Singapore
U went wifout mi? Mit u in e lab k..	Singapore
mail to me den.This is my add:blk 724 woodlands ave 6 #11-502 s730724.Or if not,can deposit into my dbs account.This is my account no.. 001-7-169536	Singapore
HI IS THERE ANY 1? IM NESH AGE 23F. KL. ANY 1 CARE 4 CHAT?	Singapore
Ur ph number, u f o m	Singapore
s bdae how?	Singapore
ll hav lobang.waitress at pub,town-good pay.telemktin- get those tt pay by hr ñ got incentives one.	Singapore
Meet at esplanade at 7pm tm	Singapore
Hey girl you coming straight from home is it? For eng ?	Singapore
Can come at 530?	Singapore
Where r u?	Singapore
Eh where r ü... Y ü divert ur call to voice mail...	Singapore
India	Singapore
I call in 10 mins k.	Singapore
Ha... He only noes me... Did u go 4 any consultation 4 linear algebra w any tutor??	Singapore
TOTO I Strick 3+1 How much system 7. result 14, 20,25,36,30 add 29.	Singapore
Aww you must be nearly dead!	Singapore
23f,working,hw abt ur intro iceman.	Singapore
Aiya i go fetch u lar u so ma fan...	Singapore
R ü all doing project in school tml...	Singapore
Meet at 7. Tell me e exact location of e stall...	Singapore
Hey all the best for your bio paper later... !	Singapore
s a little kitten in our hse...	Singapore
Hey after lect you can come my hall if you want to...	Singapore
Hey... Can u meet me at yio chu kang station... U dun have to come out lor, juz pass me e stuff... How abt tt?	Singapore
Hey i reached home le...Wat time yr sch ends? Inform me when u reached k.	Singapore
Hmmm...Mayb we tell em first lor... C whether they wana let us go, otherwise can go gym oso...	Singapore
:) jus dun wanna take up ur studyin time ma..Ü anyway,i goin to slp le. goin sch early tml. U dun stay up til too late hoh. Good nite dear.. *mucks*hugs*kisses*	Singapore
m going to be pretty late...	Singapore
ll earn little. 2)i can afford to take anoèr job in the day mah.3)i stil wan admin kind.	Singapore
Ya la...	Singapore
ll prob join 4 dinner if ur plan to go... Give me a buzz if goin dinner k... Nitez...	Singapore
Aiyo. I eating muffin.	Singapore
Okay i haf alreadi sent an invitation 2 u all 4 e class yahoo gp so pls check ur email n follow e necessary instructions ya?!if got prob let mi noe kz...	Singapore
Icic. No wonder nv c u online. Stil thou of calling u last nite. Was very tired so slp at hm.	Singapore
Hi Tina.. care to intro..	Singapore
What time to pick you? Please reply !	Singapore
,)	Singapore
s 20% storewide now...	Singapore
s presents... Ü call us when you reach town? Bring my photos too okay?	Singapore
Jordan,ur intro.u no intro dan u wan 2 ask p.ple 2 sms u!	Singapore
Wow, cheese cake. My fav cake. Almost had an overdose of that on my bd.Haha. Yah,im playing in the comp.Hope to get top 5 in my unit. Last yr i got 8th place.	Singapore
s e trend now! Sigh how! Was still thinking of letting my hair grow long!!	Singapore
Dun sad la... Treat as cool off period lor...	Singapore
Eh no leh...If change she shld haf told us rite? Ask cow?	Singapore
Ya...Today 1st day, so far so gd. At basic beauty...E colleagues v gd! ...Höhò.	Singapore
okay... Why dont go? Our dear president is coming leh.	Singapore
fantasia rocks- you are my fantasy!	Singapore
ll jus pass by at night.	Singapore
Oh okie... Haha... Thk will reach ard tt time oso...	Singapore
Haa before i forget, i must thank u for bringing e cookie, hee if not next time no more liao.	Singapore
Is it? Haiyoh. Which one ü getting?	Singapore
Nvm. I will wait for ü here	Singapore
No lab! Hee hee...	Singapore
t t e case? Did i mention t i going? But like t also not scolding u wat haiz...	Singapore
Haha so wat did ü buy?	Singapore
Okay then... ü free at 4? I need to pass you photos	Singapore
Dun wan lar still so ex...	Singapore
Huh... Y so bad until eyes oso drop, okie lor, pass u e cage. When u wan it? My  tuts will start tis wk lor... Sianz...	Singapore
Going aboard again? Celebratin christmas oversea izzit?	Singapore
en u will nd, anyway e instructor will tell u when... U startin soon?	Singapore
Yup ü r rite... Ard 8 smth... If he not going then i take bus lor... Persuade him to go lar... Hee...	Singapore
U driving there? If got photos pls bring	Singapore
rs, Kovai	Singapore
Telemarketin ah... Diff to do anot? Thgt u quite happy w ur telemarketin one... Eh u wan work at cafe cartel?Gee...	Singapore
I saw ur fren michelle at sakae sushi...	Singapore
Nope... Dun tink so...	Singapore
me male hw abt u 173300	Singapore
I thk tmr still got one more lecture... I got no more tut so thk i wun b going to school...	Singapore
m in e canteen already..	Singapore
We wait 4 u at starbucks coffee... Near the other big macdonalds. Tokyu one close oredi...	Singapore
Gals...I cancel e hsewarming thingy cuz exams coming. Aft exams den mk up to u all k. Sorry 4 e inconvenience caused. Boohoo....	Singapore
AOR intro	Singapore
Male 22 kl	Singapore
How to check for results for posting?	Singapore
Jap food lar... Dat day we juz ate sizzler... I might b a little late...	Singapore
Reaching now	Singapore
Yup you hungry? My auntie gave me bread...	Singapore
É bus was late	Singapore
All session. Anyway e highlight is not only e money la.. Also e company dinner.. Thats e best! Hehehhe... Cause nose bleed... I also put on weight. Sigh...	Singapore
I stricked TOTO system 7 3+! extra no. Can I get how much.	Singapore
kuch,sarawak.	Singapore
My membership is PX3748	Singapore
m going for e class thing tml. Help me wish joanna happy bday k? Hee...	Singapore
Lor marzuki, 51a. Eunos exit turn right, go straight den turn left after the corner temple. Turn left to lor marzuki.	Singapore
s tue noe.... Okie la... Cant wait 4 nxt wk, haha,cos last wk of work...	Singapore
Hey ger free tomorrow?wana cheong?	Singapore
Y ü not going to sentosa tmr?	Singapore
t send u home....On second tots betta not...Wasted...Oh...N erm...Not tellin!	Singapore
t go... =( haha... Cøz i got something on sat... I told cindy already.	Singapore
Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight...	Singapore
ok lar,if u want i share tat one lor,pouch i keep myself.	Singapore
configure oredi la...	Singapore
Glad to hear. so u knw wat happen to me rite.	Singapore
Tis wk end lo. Ü wan me to crash ür sch-may crash tis wk.hee-	Singapore
R we meetin at 11 at orchard mrt?	Singapore
Outside your house. Coffee shop.	Singapore
Hehe..Then u stay home whole day ar..	Singapore
Help me go online and sell my driving slot on thurs... Den help me check my waiting list got slots anot,... Urgent.... 10q...	Singapore
m watchin 330 show lor... Might not b able 2 make it home in time... Call u later...	Singapore
m somewhere in the middle...	Singapore
pore quite peaceful lor than may b next time u must come over here to have a look lor.	Singapore
So sad, i got thrashed 4-0 in the soccer match juz now...  So pathetic ...   =(	Singapore
Can u msg my hp 0168596707	Singapore
Hey can you bring you negatives tmr for me?	Singapore
Den maybe ard 5 plus. So may hv to stay at ur place for a while to 6pm k.	Singapore
ll uncle..	Singapore
Hi everyone	Singapore
Anything lar but my mum offer to eat... She wants to go mango tonight...	Singapore
e sharing total $135	Singapore
S HOUSE	Singapore
Yupz... Fen din tell u ah...	Singapore
Bein a charm.Am chargin my fone now.Lolx.Will keep it full batt...If ur willing for session 2 tmr.Did u feel awkward w e guy u makin use of me against? :p	Singapore
Not tues.U cn decide btwn wed n thrus.	Singapore
As usual la... Guys will of cos lk she, cos they cute cute ma...	Singapore
HI!ANYONE GALS WAN 2 BE MY FRD?CAL 90785367	Singapore
Helo.any1 want 2 chat? Please say u r a girl or boy n oso how old.....:)	Singapore
hah.. okie lor.. haha.. n whois tat? ur new sweetie pie is it? haha..	Singapore
U ask her first than tell me lah cause i need someone who can cycle double to cycle with me	Singapore
s okay... I hope i dont miss your bus stop.	Singapore
s still in sg wor hehehe	Singapore
ur 6 come and pick me ah..	Singapore
SEN:-174043,YOUR NAME?	Singapore
Huh tmr still got time to shop meh...	Singapore
ll be happy to accompany u to watch soccer. Ü if tml u still wan me to watch wf u t	Singapore
ve got 3 only... Eh, faster, got a lot of pple askin 4 e seats oredi...	Singapore
5009, 1014, 1000,  7717         $2  Big	Singapore
I also! But more sick of bio. I think the solutions they gave us is rather strange. Dunno wat they r doing also. Haiz... Nvm jia you..	Singapore
Why?	Singapore
Has she moved out	Singapore
I want u to sms my hp	Singapore
Hey xin... Tmr confirm meetin at 6 izit...	Singapore
U online n watch tv? If u all chatting i will come up lor if not then i dont go up. Else i b jus staring at e chat window....	Singapore
On the way	Singapore
Eat outside your house.	Singapore
Meeting time changed to 630pm..Reason being no reservations after 630. Need at least seven ppl there so we can be seated. Else reservation void..	Singapore
Hey you meeting your frens? I help you reserve seats.	Singapore
m e first one to reach.. Hee near e ticketing booth k	Singapore
What is the meaning: jexeny shop	Singapore
hi..NINY18	Singapore
Ok.. Thanks. Me and huiqi so far combine around 23 pages	Singapore
Haha so ü tink my ice maiden better? Heh heh... Btw, ü going for my hall bash?	Singapore
ll be v pissed if he harasses ü ! Ü	Singapore
MEX?	Singapore
Kaiez... At yck mrt huh...	Singapore
No sitting n do nothing lor.. Haiz.. Tdy shld hv stay at home.	Singapore
HI LYNN	Singapore
hai intro pls	Singapore
pretty gd ans	Singapore
Try neva mate!!	Singapore
s in her room. Hello! Huixin here... Haha...	Singapore
buy newspaper...	Singapore
Oops die i forgot... I help u c next wed...	Singapore
Oh,then maybe after yr exams.Cos im on leave tml,then going to apply SAT at RELC.I promised myself not to meet any gals till i lose some weight. Bit fat liao...	Singapore
Okay okay. I see you there	Singapore
ll coffee n u can giggle.	Singapore
Nope...Nt really	Singapore
Tsk tsk u ju jue me...	Singapore
Possibly mebbe?	Singapore
Hey whats the number of the sailing girl? Can send to me? Peiling	Singapore
Donno ..	Singapore
Erm... Okay if we reach on time	Singapore
Ü u eat oreadi? ur mum got cook?	Singapore
UK from now till 8 Jun. Check out details at m1.com.sg	Singapore
s y cant log in... They sent a mail to us abt it...	Singapore
d of it.it has yoga,pilates,gym ñ dance.ü interested?	Singapore
ve got my support :)	Singapore
Y u nvr on ur fone one...	Singapore
Hey u got hamster cage anot?	Singapore
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie	Singapore
U mean e school rite, i dont mind.	Singapore
Ya...Cuz i tink e vet shld b closed oredi...Hey so tmr wat time u can? I 1130 aft sch...	Singapore
PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)	Singapore
ll find out ur address.Then dogknap it.Dun rub it in lei...I really want 1 but its quite uncertain now.Wanna say hi to ter?Hehehe dun say anything to	Singapore
Helo p.ple!hw r u?	Singapore
Hi.. Afternoon.. How is ur first day of new yr..	Singapore
m nt comin bk 4 dinner ah...	Singapore
I tried e u2 black skirt... Very nice, how?Bt ex leh...	Singapore
Orh sunday meet wad time?	Singapore
Ay joan can meet us.but she goto reach marina sth like tt by 430.i havin lunch wif her.wad time is e show?	Singapore
ve uploaded da photos 2 geocities...	Singapore
I love u 2 my little pocy bell I am sorry but  I love u	Singapore
MAX THERE	Singapore
y ü got ask?	Singapore
Ben ask if we r having lunch b4 going...	Singapore
My sis haf 2 go home n check if she got drivin next wed 1st... Then u wan to colour ur hair a not...	Singapore
r u comfortable with me	Singapore
Ya... I dun mind lor...	Singapore
U think i call u 2 pei me go out w him haha... He wont ask me out alone one lah. If t day ever come i can buy 4D.	Singapore
Must learn how to relax	Singapore
I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA	Singapore
okies...confirm with u later	Singapore
So when does ür term starts again? Any plans for ür holi?	Singapore
Of cos goin home la... If i go u oso must wait 4 me wat...	Singapore
Hmmm... I dunno leh... I only saw u w ur ex b4... haven seen ur new one...	Singapore
m calling ü now ar...	Singapore
So xin n yun has qet tmr till 2..shall we meet at bout 3 at orchard? For dinner? N settle photos too?	Singapore
Oh... Icic... Haha, nvm, i was juz kiddin yest... Wow tighten braces muz b damn pain, haha, take care k...	Singapore
ll bao more than 4	Singapore
huh? You are not ah... Haha really meh. Ok	Singapore
nope...dun think so much!	Singapore
Hey did you get the tut slot for stat?	Singapore
ll leave sentosa by 11lor...Unless e guyz wan2stay longer den another story lah...	Singapore
Hi Jeff care to intro	Singapore
Hee... Quite a lot to clear.	Singapore
Wat scissor curry rice? Boon tong kee or fivestar chicken rice? Bak ku teh?	Singapore
Then why u say u apply e wrong acct n e helpdesk cc ur supervisor. Ur dad haven come fetch u?	Singapore
Ok give me 15mins	Singapore
Eh ü neva buy some tops 4 me oso...	Singapore
s pump... E pump i bought not very strong, haiz, wasted...	Singapore
Hmmm... Juz wondering when can meet for a chat...  :)	Singapore
So ü wan 2 color ur hair?	Singapore
Nope at home watchin tv... Ü?	Singapore
Having camp now la gal.. Haiz i wan to sleep liao!	Singapore
Tomw think 7.50 but if b4 5pm i not v sure.	Singapore
Eh... U wanna catch a movie wif me...	Singapore
m not at home now dun haf notes with me. Tell u when i get home.	Singapore
work right?	Singapore
Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?	Singapore
s on 22nd aug. Very long too	Singapore
Hi, u r now who	Singapore
O no need... No need... If not convenient nvm, nxt time still got chance...	Singapore
t access den i can send it 2 u..I downloaded all the papers alrdy..	Singapore
I finish at six too! See ü then..Ü	Singapore
I at home now.. Later after shopping den i go fetch u all lor. And i think u all will shop until quite late rite.	Singapore
How wan 2 c today or another day? Lido got 4, 4.15, 5 then cine got 4.15	Singapore
s for me to noe ..	Singapore
Aft ü send then juz click save message... Like dat got more wat i thk ü can supply ard 700 a mth...	Singapore
Cuz she wanna mit me earlier but i wanna company my bf ma...So ask to mit at 6.Den she say she go home den in order 2 save money dun wanna travel 2 town again..	Singapore
wif me.Still make fun of me...Dun talk to u liao.	Singapore
yup i am. you taking part too?	Singapore
Haha... Ok... Ur exams endin on friday rite? Wan to meet up for dinner?	Singapore
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me	Singapore
Thank you! Haha... When is the actual date and time? Can lah. Dont be scared...	Singapore
m feeling rather ill... slept real early last night...	Singapore
oh ok cya tomolo!	Singapore
i bought a pouch...up to u.	Singapore
s out 4 quite long liao. Haha, but wont buy it today, muz compare prices first...	Singapore
m tryin to get a job tt starts work in e evenin lor... Din get a 4 gp den cant retake meh?	Singapore
I hurt u deep deep hor? K la...U not fat la...Sayàng u lo...Dun say i not sweet ar...Littat lo...Lai..	Singapore
has ur name written all over it. I think u should sms more often,I think it likes u!	Singapore
No preference.Update me whn u decided	Singapore
Hey ple...Going for ethos camp?	Singapore
m leavin tmr liao... Take care k... Dun miz me... Haha, juz kiddin....	Singapore
Now i am cleaning up my room, so messy.. I see already i sian.. U sleep early k. Miss u...	Singapore
Yay! Goody.	Singapore
Hey we go queue first.... Ü come and find us?	Singapore
So u still coming? He going thru tut qns now..	Singapore
Hello... Hows your day in the office? May i have the pleasure of meeting ü for lunch later? Haha...	Singapore
it hurt him a lot so he tol me!	Singapore
m free... We can celebrate jy bday	Singapore
Okay... Erm you can try to read it	Singapore
haha.. ya lor.. okay la.. cfm wif ya tmr then..	Singapore
Yah i noe..@ least nt as bad as mi.Haiz 2 zeros oredi..We haf to find jokes abt evolutn in e next assignmt.Juz enjoy ya birdäy!Hee..Im on my way back.Yawnz	Singapore
Haha she so kuai?	Singapore
We meeting 7.30 at serangoon garden 4 dinner can? U stil in sch?	Singapore
If i wear my sec PE shorts u think funny or not? Still fit but jus got a small logo there. U going home 4 dinner?	Singapore
s 7 lessons leh... I think no need to go for yogasana at 1000 since we going for yogasana basic. Are we? I suspect yogasana is even harder than yoga	Singapore
Your soul came back from dreamland reunited with a sleeping senseless piece of yourself slowly open ur eyes realise its a brand new day. Good Morning.	Singapore
But i off at 545, bo bian... U can shop shop w tt crazy gal first...	Singapore
hand in e matri form in e given brown envelope w e add on it?	Singapore
laptops	Singapore
m leavin 4 two wks...Kaiez, u settle w joan first lor...	Singapore
rself...btw those wif bic	Singapore
Hmmm.... Thk so...Wat time ur work ends...	Singapore
ll nd one...	Singapore
m going back to yck ah... Ü wait there	Singapore
Hiya... Y lk tt... Den i wan justea...	Singapore
What are you doing later? Sar	Singapore
i din do anything ..	Singapore
We reaching soon wait for us	Singapore
You and yun want me to buy something ?	Singapore
Ya la... Waitin... So long...	Singapore
And i will be late. =s	Singapore
stop talking about william now	Singapore
Hey i found SR3 .! block S 2 level 2 -05	Singapore
Choosing me is a personal attack lei...I need counselling...	Singapore
Erm waiting 4 my fren to pass me something...Which tut? I thot we got tutorials? Haha	Singapore
Can help mi ask michelle ñ gen if they can join us tis sat?thx!if can help mi ask lien oso...dun tink she saw my msg...	Singapore
We meet serangoon garden. U msg me when u on ur way.	Singapore
She also din reply my msg.	Singapore
Oh... Good luck to both of you!	Singapore
Quite ok recently, nothing much. Wat abt you? How was yr trip?	Singapore
Im here liao! Hee.Centre portion.Near e right aisle. U? Jia yöu	Singapore
Same here.u say 1st n i let u koe mine ltr.	Singapore
Rain,wat is ur phone number?u dun let mi koe how i call u?	Singapore
Oh Haha never mind then what r u wearing by the way?	Singapore
luckily she didnt scold u hehe ü wad r u doin now?	Singapore
st can go home on wkends... Anyway, which  course did u choose...	Singapore
How to study while watchin? and send me sms some more.. no wonder 2 sentence only.. go and watch than study la.. free liao thn msg me k. Ü	Singapore
Den we go on a day when u can make it..When is ok wif u?	Singapore
Oh, shucks! I would love to join ü in town, but unfortunately im meeting my family for dinner now...  :(  anyway, where r ü now?	Singapore
s so late already....what else can u do?!	Singapore
Hey ppl ... I miss ü! -big hug- well, for those whose exams r comin GOODY LUCK! Jia you jia you.exams hou we go jalan2 ok.miss ya.muarx.k,tc k. n.n early nitey.	Singapore
My nick..reali.	Singapore
Eh. I dunno. Havent choose yet i think. Yours is pre selected?	Singapore
Where r u all?	Singapore
Yup coming now... Juz re confirm...	Singapore
ll find another part time one, beta...	Singapore
Yup seven pm esplanade.. Pls help me tell xy and ryan ..I almost forgot...	Singapore
U wan or not?	Singapore
Oops.. Sorry dear but i duno where noe..nvm.. U tell me e name of e building? Take train to cark quay?	Singapore
Mony,	Singapore
m trying to find those one stretches kind... Haha i go yan jiu after work today then i call you	Singapore
Wat r u doing? I bought e ticket online already. So u meet xyan first, no need to wait for me for dinner k.	Singapore
he is cool... hehe	Singapore
Hey xin ah... U noe e gem modules rite, got gp a and b. Den which gp can we choose frm?	Singapore
Ya... Goin w fren is more fun... So how long was ür trip?	Singapore
ll meet4lunch@12@expo dat mrt stn..so can?	Singapore
Eh sat got one slot	Singapore
Never mind i jus asking only, not confirm going also.	Singapore
Quite ok... Nothing much exciting recently though.  Juz waiting eagerly for my ord. One more year to go.... Haha. Wat did ü buy today?	Singapore
We meeting at town at 8 later. U ok?	Singapore
s da 1st of 2 messages...	Singapore
Yes,my loving daughter	Singapore
Have u had brekky?	Singapore
She at my place already. I wait 4 u. Msg me when u home n ready	Singapore
Haiz u all jus being 2 particular, da jin xiao kuai. If u live in flat he will walk u up also.	Singapore
Hello sharis. This is clarence. I got yer no frm terrence hope ù dun mind. Cuz i saw a pic that he had of ù ñ tot ù were cute. Where ù studying now?	Singapore
Oh... 2fast 2furious?	Singapore
m walking bk now...	Singapore
So where u plannin to go b4 tat?	Singapore
Comin bk on 4th june.... Ya, buy winter clothes bk... Take care too...	Singapore
ll wait for ü.hee- we go together k.	Singapore
Having lunch and thinking of you... Haha.... :p enjoy yr day then.	Singapore
Uni life is gd. Can meet lots of guys.Haha.Im onli busy wif self study and soccer.I dun juz go out wif ANY gal...  ;)  so ü muz be quite free nowadays rite?	Singapore
Eh no need lah. I going back to hall now. See you later... You coming? haha i just saw 3 of our classmates... They  going to pon	Singapore
Will be at Ah Soon tonight. Want to come?	Singapore
L CALL U	Singapore
I end le.smith st got open.but sky abit dark.ü end le.call me.see how.	Singapore
Ok... Then maybe some other time lor... So hows ür drivin skills now? Gettin ür license soon?	Singapore
Where hve u been	Singapore
Hey r we meeting tonight?	Singapore
good morn :) y wake up so early? dun think my test later is goin to be easy.. anyway, good luck for ya test too! Ü	Singapore
Cant leh. Or u go edit the pg homepage.html lor, u go paste the address in... Wat lunch break, now wat time already, v lazy mah, then wait 4 my boss return	Singapore
Lavender lor...	Singapore
Vivian why no reply	Singapore
ll quit tis job lor...	Singapore
hav u decided yet? which one u goin for?	Singapore
Which part r ü all at?	Singapore
s okay... If you r rushing for lesson then nvm...	Singapore
Hi ranger.	Singapore
im a ch..where r u fm?	Singapore
What next tues? Hey hey the food sci dateline brought forward to 24th	Singapore
Tv queen... Ü got record hai2 you3 ming2 tian1...	Singapore
ll reach ard 915 at nite... Flight is qf 387... Muz thank me ah, bought a lot of stuff 4 u ...	Singapore
Have you had a good day? Mine was really busy are you up to much tomorrow night?	Singapore
Today got e sars sentosa concert... U got record?	Singapore
m in bangkok now, gee, holidayin.Gettin fat lately... U leh, u goin 4 any orientation?	Singapore
I anything...U all decide liao den tell me lor...	Singapore
Dont think she will c, but u can try lor. U send me e photos then i upload lor. U got go mango sale?	Singapore
Ok okie.. Confirm again tmr i guess.. Cya!	Singapore
eh.. i keep wanting to pass to hui.. she no time.. hmmm.. how abt tmr?	Singapore
Ü neva ask b4 ü buy...	Singapore
Okay... I msg ü tmr ?	Singapore
HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE.	Singapore
Eh i tink tmr abit diff...I haven started on stats	Singapore
ll meet fion on a wkend la.nex wk or wad. Hmm,so tonite cancel la.hai,tomorrow stil got to paint hostel. Xia	Singapore
Oic..Got buy gift for me ma.keke..Then  i ask u out when u come back la..	Singapore
Hmmm.... Both choices includes bbq oso rite... Den i thk dun have to book chalet lor...	Singapore
Hi gdate..U m or f? Wat ya age?	Singapore
Hi jeff asl pls	Singapore
Yup... Okay... sleep early!	Singapore
Help me bring out e bag of clothes behind my door... I wan to change...	Singapore
s nice here...	Singapore
Calling all ex-ij girls:thanksgiving mass on 14 march,chij sec.pls come as it is e last time we seeing ij @ tp. Mass is after assembly.	Singapore
Oh... Ok i will check with you tonight?	Singapore
Im James d mad artist who loves music n all things beautiful What about u Do u love all things thats beautiful to u	Singapore
Hello..	Singapore
ll be going 4 lect...Save me a seat k...Hehe thx =)	Singapore
Dunno leh... Mayb u put some money at e letter box... I got no key oso...	Singapore
Hey u free from 4 onwards? I can go find u lor...	Singapore
I havent told her yet. Anything up 2 u . U wan c him then call him lor.	Singapore
Hah, 1 room how so many people stay? Then dont think shuhui will stay, wait we b light bulb. Oh no like t we hv 2 go out ourself.	Singapore
Hey have you done st tut 5 yet?	Singapore
For pdf you can. Power point must write out...	Singapore
How u get e job, newspaper ah... Gd lor, u lk e job can liao... Den hows e pay...	Singapore
CHRIST y no reply frm u can u sms me at 94626894.	Singapore
Ok. Just come send me what you have done?	Singapore
Pete can you please ring me ive hardly got any credit	Singapore
m on my way there... Maybe will walk around first... And i need to collect sth from the fst block	Singapore
SHIT BABE.. THAS A BIT MESSED UP. YEH, SHE SHUDVE TOLD U. DID UR GRAN KNOW? NEWAY, ILL SPEAK 2 U 2MORO WEN IM NOT ASLEEP...	Singapore
m free on fri and sat morn i thk... Haha, can always come nus to find me...	Singapore
I thk no need.	Singapore
u going with Yun 2morrow?	Singapore
Help me record tis f4 show... Dunno which channel...	Singapore
Ok.. U back from school already?	Singapore
